45379.997,45382.356,45382.678,45478.573 ,14:20:53
45375.739,45382.414,45382.715,45478.034 ,14:20:56
45370.598,45382.36,45382.635,45477.431 ,14:20:58
45366.007,45382.16,45382.378,45476.839 ,14:21:00
45365.239,45381.902,45382.048,45476.227 ,14:21:03
45364.691,45381.629,45381.722,45475.632 ,14:21:05
45351.993,45381.322,45381.445,45475.009 ,14:21:08
45350.01,45381.153,45381.238,45474.389 ,14:21:10
45350.01,14:21:10
45342.238,45380.988,45381.032,45473.749 ,14:21:13
45346.224,45380.871,45380.893,45473.124 ,14:21:15
45359.99,45380.92,45380.948,45472.534 ,14:21:17
45359.991,45381.067,45381.07,45471.954 ,14:21:20
45367.491,45381.242,45381.215,45471.377 ,14:21:22
45367.497,45381.416,45381.364,45470.793 ,14:21:25
45358.01,45381.298,45381.19,45470.197 ,14:21:27
45351.408,45381.011,45380.825,45469.584 ,14:21:30
45346.849,45380.675,45380.53,45468.96 ,14:21:32
45341.11,45380.267,45380.158,45468.31 ,14:21:34
45341.104,45379.865,45379.821,45467.71 ,14:21:37
45342.0,45379.574,45379.568,45467.115 ,14:21:39
45349.21,45379.458,45379.489,45466.573 ,14:21:42
45361.09,45379.479,45379.522,45466.091 ,14:21:44
45363.991,45379.462,45379.501,45465.611 ,14:21:47
45365.992,45379.459,45379.467,45465.146 ,14:21:49
45358.009,45379.328,45379.306,45464.684 ,14:21:52
45352.829,45379.059,45378.986,45464.21 ,14:21:54
45345.216,45378.714,45378.604,45463.713 ,14:21:57
45341.117,45378.225,45378.104,45463.181 ,14:21:59
45338.845,45377.703,45377.593,45462.624 ,14:22:02
45338.003,45377.172,45377.084,45462.079 ,14:22:04
45332.74,45376.588,45376.51,45461.501 ,14:22:07
45337.72,45376.006,45375.92,45460.976 ,14:22:09
45337.721,45375.372,45375.28,45460.451 ,14:22:11
45331.998,45374.632,45374.55,45459.92 ,14:22:14
45329.739,45373.869,45373.784,45459.389 ,14:22:16
45320.002,45373.01,45372.949,45458.834 ,14:22:19
45306.0,45372.01,45371.941,45458.244 ,14:22:21
45305.87,45370.957,45370.918,45457.64 ,14:22:24
45311.991,45369.954,45369.873,45457.025 ,14:22:26
45305.748,45368.889,45368.77,45456.394 ,14:22:29
45314.971,45367.759,45367.65,45455.801 ,14:22:31
45313.238,45366.68,45366.577,45455.204 ,14:22:34
45325.991,45365.88,45365.836,45454.625 ,14:22:36
45322.009,45365.04,45364.976,45454.016 ,14:22:38
45329.991,45364.3,45364.243,45453.41 ,14:22:41
45322.008,45363.552,45363.518,45452.758 ,14:22:43
45326.09,45362.982,45362.942,45452.102 ,14:22:46
45329.993,45362.462,45362.42,45451.436 ,14:22:48
45326.01,45361.902,45361.852,45450.736 ,14:22:51
45313.99,45361.125,45361.086,45449.986 ,14:22:53
45308.001,45360.385,45360.363,45449.231 ,14:22:56
45313.97,45359.705,45359.686,45448.481 ,14:22:58
45313.975,45359.168,45359.175,45447.731 ,14:23:00
45319.994,45358.772,45358.739,45447.004 ,14:23:03
45308.013,45358.128,45358.148,45446.263 ,14:23:05
45311.508,45357.561,45357.602,45445.54 ,14:23:08
45309.734,45356.999,45357.07,45444.813 ,14:23:10
45306.017,45356.448,45356.548,45444.059 ,14:23:13
45303.733,45355.874,45355.999,45443.275 ,14:23:15
45309.721,45355.314,45355.497,45442.524 ,14:23:17
45309.721,45354.816,45355.016,45441.773 ,14:23:20
45304.003,45354.261,45354.511,45440.993 ,14:23:22
45301.109,45353.72,45353.943,45440.206 ,14:23:25
45278.009,45352.989,45353.231,45439.361 ,14:23:27
45269.992,45352.189,45352.478,45438.536 ,14:23:30
45269.528,45351.388,45351.66,45437.73 ,14:23:32
45248.009,45350.211,45350.512,45436.822 ,14:23:35
45253.1,45348.972,45349.323,45435.922 ,14:23:37
45267.991,45347.882,45348.264,45435.07 ,14:23:40
45259.999,45346.772,45347.156,45434.165 ,14:23:42
45265.736,45345.678,45346.058,45433.257 ,14:23:45
45269.991,45344.518,45344.893,45432.372 ,14:23:47
45294.641,45343.377,45343.762,45431.568 ,14:23:50
45305.993,45342.448,45342.824,45430.799 ,14:23:52
45304.233,45341.61,45341.94,45430.025 ,14:23:55
45294.237,45340.672,45340.925,45429.226 ,14:23:57
45284.75,45339.64,45339.769,45428.404 ,14:24:00
45288.601,45338.646,45338.7,45427.591 ,14:24:02
45297.992,45337.785,45337.833,45426.833 ,14:24:05
45307.261,45336.838,45336.856,45426.101 ,14:24:07
45311.09,45335.894,45335.958,45425.399 ,14:24:09
45314.009,45335.013,45335.101,45424.709 ,14:24:12
45314.0,45334.132,45334.258,45424.058 ,14:24:15
45323.581,45333.346,45333.52,45423.431 ,14:24:17
45327.301,45332.598,45332.766,45422.813 ,14:24:20
45331.08,45331.887,45332.084,45422.206 ,14:24:22
45323.709,45331.116,45331.295,45421.58 ,14:24:25
45317.485,45330.191,45330.291,45420.938 ,14:24:27
45311.042,45329.299,45329.446,45420.266 ,14:24:30
45323.573,45328.535,45328.745,45419.622 ,14:24:32
45331.06,45327.868,45328.12,45418.998 ,14:24:35
45329.736,45327.325,45327.559,45418.352 ,14:24:37
