45435.921,45511.467,45511.395,45468.296 ,00:00:01
45380.572,45502.296,45502.454,45467.552 ,00:00:04
45371.106,45493.425,45494.392,45466.922 ,00:00:06
45376.915,45484.216,45485.46,45466.251 ,00:00:09
45353.991,45473.054,45474.394,45465.28 ,00:00:11
45362.031,45462.432,45463.93,45464.14 ,00:00:14
45349.608,45452.262,45454.1,45462.436 ,00:00:16
45326.085,45441.05,45443.078,45460.457 ,00:00:19
45341.091,45432.599,45434.828,45458.742 ,00:00:21
45378.946,45425.487,45427.775,45457.508 ,00:00:24
45401.092,45419.419,45421.763,45456.354 ,00:00:26
45454.39,45416.787,45418.786,45455.812 ,00:00:29
45425.249,45413.473,45414.601,45455.353 ,00:00:31
45439.991,45410.181,45410.97,45454.837 ,00:00:34
45460.466,45408.208,45407.022,45454.744 ,00:00:36
45385.974,45402.133,45400.886,45454.028 ,00:00:39
45383.94,45397.274,45396.003,45453.308 ,00:00:41
45401.99,45393.904,45392.515,45452.517 ,00:00:44
45411.092,45393.223,45391.366,45451.837 ,00:00:47
45406.623,45392.354,45390.107,45451.252 ,00:00:49
45425.685,45391.842,45389.545,45450.989 ,00:00:51
45364.9,45391.058,45388.75,45450.208 ,00:00:54
45359.478,45390.477,45387.994,45449.262 ,00:00:57
45372.016,45390.232,45387.822,45448.309 ,00:00:59
45354.004,45390.233,45387.947,45447.739 ,00:01:02
45352.234,45389.743,45387.373,45447.669 ,00:01:05
45389.19,45391.722,45389.811,45447.941 ,00:01:07
45417.98,45396.317,45393.982,45448.519 ,00:01:10
45425.683,45400.546,45397.669,45449.119 ,00:01:13
45453.992,45404.298,45400.797,45449.81 ,00:01:15
45480.502,45408.269,45404.178,45451.016 ,00:01:18
45477.439,45409.421,45405.816,45452.432 ,00:01:20
45502.802,45413.299,45409.899,45454.73 ,00:01:23
45512.117,45416.905,45413.349,45456.778 ,00:01:25
45516.004,45419.682,45417.629,45458.218 ,00:01:28
45527.262,45426.747,45424.102,45459.842 ,00:01:30
45535.993,45434.349,45431.23,45461.46 ,00:01:33
45535.994,45441.049,45437.594,45462.874 ,00:01:36
45521.886,45446.589,45443.089,45464.413 ,00:01:38
45535.994,45453.058,45449.491,45466.406 ,00:01:41
45554.851,45459.516,45455.754,45468.515 ,00:01:43
45560.004,45469.271,45465.244,45470.729 ,00:01:46
45576.093,45480.102,45475.373,45472.824 ,00:01:48
45582.811,45490.642,45485.288,45474.653 ,00:01:51
45599.997,45502.941,45496.998,45476.84 ,00:01:54
45588.544,45514.757,45508.461,45478.582 ,00:01:57
45591.52,45524.873,45517.915,45480.2 ,00:01:59
45597.992,45533.874,45526.833,45481.64 ,00:02:02
45569.6,45541.07,45533.777,45482.675 ,00:02:04
45565.994,45546.67,45539.839,45483.695 ,00:02:07
45564.006,45550.845,45544.408,45484.945 ,00:02:09
45559.563,45554.951,45548.396,45486.129 ,00:02:12
45488.69,45554.246,45548.019,45486.316 ,00:02:14
45469.99,45552.139,45546.435,45486.016 ,00:02:17
45519.242,45552.301,45547.207,45486.033 ,00:02:19
45531.776,45552.527,45548.069,45486.111 ,00:02:22
45471.11,45549.283,45545.508,45485.542 ,00:02:24
45493.864,45547.176,45543.908,45485.17 ,00:02:27
45508.241,45546.494,45543.34,45485.032 ,00:02:29
45510.27,45545.208,45542.208,45485.365 ,00:02:32
45517.542,45543.342,45540.466,45486.098 ,00:02:34
45517.582,45541.221,45538.438,45486.627 ,00:02:37
45470.312,45535.932,45533.777,45486.849 ,00:02:39
45471.0,45530.342,45528.947,45486.832 ,00:02:42
45497.548,45525.219,45524.42,45486.587 ,00:02:44
45503.851,45520.985,45520.967,45486.385 ,00:02:47
45503.764,45516.597,45516.716,45486.751 ,00:02:49
45498.993,45511.647,45511.759,45487.09 ,00:02:52
45509.993,45508.667,45509.447,45487.529 ,00:02:54
45509.993,45505.867,45506.701,45487.561 ,00:02:57
45509.996,45503.166,45504.205,45487.356 ,00:03:00
45509.994,45500.688,45501.896,45487.087 ,00:03:02
45504.006,45501.453,45502.775,45486.837 ,00:03:05
45509.94,45503.451,45504.707,45486.642 ,00:03:07
45511.991,45503.088,45504.241,45486.219 ,00:03:10
45485.01,45500.75,45501.321,45485.429 ,00:03:13
45484.02,45501.396,45501.799,45484.496 ,00:03:15
45470.34,45500.219,45500.328,45483.276 ,00:03:18
45461.108,45497.863,45498.183,45481.891 ,00:03:20
45460.006,45495.349,45495.87,45480.768 ,00:03:23
