natural ,45756 ,45677,45677 , 16:14:44 
natural ,45756 ,45677,45677 , 16:14:47 
DOWN    ,45756 ,45678,45677 , 16:14:50 
natural ,45756 ,45678,45678 , 16:14:52 
natural ,45756 ,45678,45678 , 16:14:55 
DOWN    ,45768 ,45679,45678 , 16:14:58 
natural ,45768 ,45679,45679 , 16:15:00 
natural ,45769 ,45679,45679 , 16:15:03 
natural ,45748 ,45679,45679 , 16:15:06 
DOWN    ,45751 ,45680,45679 , 16:15:09 
natural ,45755 ,45680,45680 , 16:15:11 
natural ,45760 ,45680,45680 , 16:15:14 
DOWN    ,45761 ,45681,45680 , 16:15:17 
natural ,45762 ,45681,45681 , 16:15:19 
natural ,45762 ,45681,45681 , 16:15:22 
natural ,45758 ,45681,45681 , 16:15:25 
DOWN    ,45758 ,45682,45681 , 16:15:28 
natural ,45758 ,45682,45682 , 16:15:30 
natural ,45759 ,45682,45682 , 16:15:33 
DOWN    ,45759 ,45683,45682 , 16:15:36 
natural ,45751 ,45683,45683 , 16:15:38 
natural ,45759 ,45683,45683 , 16:15:41 
natural ,45758 ,45683,45683 , 16:15:43 
DOWN    ,45754 ,45684,45683 , 16:15:46 
natural ,45754 ,45684,45684 , 16:15:48 
natural ,45755 ,45684,45684 , 16:15:51 
DOWN    ,45762 ,45685,45684 , 16:15:54 
natural ,45764 ,45685,45685 , 16:15:56 
natural ,45764 ,45685,45685 , 16:15:59 
DOWN    ,45767 ,45686,45685 , 16:16:01 
natural ,45773 ,45686,45686 , 16:16:04 
natural ,45781 ,45686,45686 , 16:16:06 
DOWN    ,45797 ,45687,45686 , 16:16:09 
natural ,45799 ,45687,45687 , 16:16:12 
natural ,45799 ,45687,45687 , 16:16:14 
DOWN    ,45799 ,45688,45687 , 16:16:17 
natural ,45799 ,45688,45688 , 16:16:19 
natural ,45782 ,45688,45688 , 16:16:22 
natural ,45781 ,45689,45689 , 16:16:24 
natural ,45767 ,45689,45689 , 16:16:27 
DOWN    ,45761 ,45690,45689 , 16:16:29 
natural ,45768 ,45690,45690 , 16:16:32 
natural ,45768 ,45690,45690 , 16:16:35 
DOWN    ,45768 ,45691,45690 , 16:16:38 
natural ,45768 ,45691,45691 , 16:16:40 
natural ,45772 ,45691,45691 , 16:16:43 
DOWN    ,45772 ,45692,45691 , 16:16:46 
natural ,45763 ,45692,45692 , 16:16:49 
natural ,45761 ,45692,45692 , 16:16:51 
DOWN    ,45760 ,45693,45692 , 16:16:55 
natural ,45760 ,45693,45693 , 16:16:58 
natural ,45760 ,45693,45693 , 16:17:00 
DOWN    ,45760 ,45694,45693 , 16:17:03 
natural ,45751 ,45694,45694 , 16:17:06 
natural ,45753 ,45694,45694 , 16:17:09 
DOWN    ,45750 ,45695,45694 , 16:17:11 
natural ,45750 ,45695,45695 , 16:17:14 
natural ,45759 ,45695,45695 , 16:17:17 
DOWN    ,45744 ,45696,45695 , 16:17:20 
DOWN    ,45744 ,45696,45695 , 16:17:22 
natural ,45739 ,45696,45696 , 16:17:25 
natural ,45736 ,45696,45696 , 16:17:28 
natural ,45736 ,45696,45696 , 16:17:30 
DOWN    ,45732 ,45697,45696 , 16:17:33 
DOWN    ,45732 ,45697,45696 , 16:17:36 
natural ,45720 ,45697,45697 , 16:17:39 
natural ,45720 ,45697,45697 , 16:17:41 
natural ,45719 ,45697,45697 , 16:17:44 
natural ,45710 ,45697,45697 , 16:17:47 
DOWN    ,45710 ,45698,45697 , 16:17:49 
DOWN    ,45708 ,45698,45697 , 16:17:52 
natural ,45708 ,45698,45698 , 16:17:55 
natural ,45702 ,45698,45698 , 16:17:57 
natural ,45704 ,45698,45698 , 16:18:00 
natural ,45704 ,45698,45698 , 16:18:03 
natural ,45708 ,45698,45698 , 16:18:06 
natural ,45703 ,45698,45698 , 16:18:08 
natural ,45690 ,45698,45698 , 16:18:11 
natural ,45680 ,45698,45698 , 16:18:14 
DOWN    ,45680 ,45699,45698 , 16:18:16 
DOWN    ,45690 ,45699,45698 , 16:18:19 
DOWN    ,45684 ,45699,45698 , 16:18:22 
DOWN    ,45690 ,45699,45698 , 16:18:25 
natural ,45699 ,45699,45699 , 16:18:27 
natural ,45705 ,45699,45699 , 16:18:30 
natural ,45705 ,45699,45699 , 16:18:33 
natural ,45708 ,45699,45699 , 16:18:35 
natural ,45708 ,45699,45699 , 16:18:38 
natural ,45708 ,45699,45699 , 16:18:41 
DOWN    ,45708 ,45700,45699 , 16:18:44 
DOWN    ,45690 ,45700,45699 , 16:18:47 
DOWN    ,45680 ,45700,45699 , 16:18:49 
DOWN    ,45679 ,45700,45699 , 16:18:53 
DOWN    ,45675 ,45700,45699 , 16:18:56 
natural ,45675 ,45700,45700 , 16:18:59 
natural ,45679 ,45700,45700 , 16:19:02 
natural ,45683 ,45700,45700 , 16:19:05 
natural ,45683 ,45700,45700 , 16:19:08 
natural ,45683 ,45700,45700 , 16:19:10 
natural ,45683 ,45700,45700 , 16:19:13 
natural ,45676 ,45700,45700 , 16:19:16 
natural ,45676 ,45700,45700 , 16:19:19 
DOWN    ,45679 ,45701,45700 , 16:19:21 
DOWN    ,45690 ,45701,45700 , 16:19:24 
DOWN    ,45690 ,45701,45700 , 16:19:27 
natural ,45698 ,45701,45701 , 16:19:30 
natural ,45698 ,45701,45701 , 16:19:33 
natural ,45698 ,45701,45701 , 16:19:36 
natural ,45698 ,45701,45701 , 16:19:39 
natural ,45694 ,45701,45701 , 16:19:41 
DOWN    ,45686 ,45702,45701 , 16:19:44 
DOWN    ,45681 ,45702,45701 , 16:19:47 
natural ,45680 ,45702,45702 , 16:19:50 
natural ,45680 ,45702,45702 , 16:19:52 
natural ,45676 ,45702,45702 , 16:19:55 
natural ,45675 ,45702,45702 , 16:19:58 
natural ,45664 ,45702,45702 , 16:20:00 
natural ,45664 ,45702,45702 , 16:20:03 
natural ,45657 ,45702,45702 , 16:20:06 
natural ,45652 ,45702,45702 , 16:20:09 
natural ,45652 ,45702,45702 , 16:20:11 
DOWN    ,45670 ,45703,45702 , 16:20:14 
DOWN    ,45673 ,45703,45702 , 16:20:17 
natural ,45673 ,45703,45703 , 16:20:20 
natural ,45673 ,45703,45703 , 16:20:22 
natural ,45673 ,45703,45703 , 16:20:25 
natural ,45668 ,45703,45703 , 16:20:28 
natural ,45672 ,45703,45703 , 16:20:30 
natural ,45676 ,45703,45703 , 16:20:33 
DOWN    ,45690 ,45704,45703 , 16:20:36 
natural ,45684 ,45704,45704 , 16:20:39 
natural ,45684 ,45704,45704 , 16:20:41 
natural ,45699 ,45704,45704 , 16:20:44 
natural ,45699 ,45704,45704 , 16:20:46 
natural ,45699 ,45704,45704 , 16:20:49 
DOWN    ,45694 ,45705,45704 , 16:20:52 
natural ,45694 ,45705,45705 , 16:20:55 
natural ,45694 ,45705,45705 , 16:20:58 
natural ,45694 ,45705,45705 , 16:21:00 
natural ,45685 ,45705,45705 , 16:21:03 
natural ,45655 ,45705,45705 , 16:21:06 
DOWN    ,45655 ,45706,45705 , 16:21:09 
DOWN    ,45655 ,45706,45705 , 16:21:11 
DOWN    ,45655 ,45706,45705 , 16:21:14 
natural ,45653 ,45706,45706 , 16:21:17 
natural ,45653 ,45706,45706 , 16:21:20 
natural ,45646 ,45706,45706 , 16:21:22 
natural ,45654 ,45706,45706 , 16:21:30 
natural ,45659 ,45706,45706 , 16:21:33 
natural ,45659 ,45706,45706 , 16:21:36 
natural ,45655 ,45706,45706 , 16:21:39 
natural ,45655 ,45706,45706 , 16:21:41 
natural ,45655 ,45706,45706 , 16:21:44 
natural ,45650 ,45706,45706 , 16:21:47 
natural ,45635 ,45706,45706 , 16:21:50 
DOWN    ,45635 ,45706,45705 , 16:21:52 
DOWN    ,45639 ,45706,45705 , 16:21:55 
DOWN    ,45642 ,45706,45705 , 16:21:58 
DOWN    ,45642 ,45706,45705 , 16:22:01 
DOWN    ,45642 ,45706,45705 , 16:22:04 
DOWN    ,45641 ,45706,45705 , 16:22:06 
DOWN    ,45636 ,45706,45705 , 16:22:09 
DOWN    ,45642 ,45706,45705 , 16:22:12 
DOWN    ,45650 ,45706,45705 , 16:22:15 
DOWN    ,45655 ,45706,45705 , 16:22:17 
DOWN    ,45645 ,45706,45705 , 16:22:20 
natural ,45640 ,45705,45705 , 16:22:23 
natural ,45640 ,45705,45705 , 16:22:26 
natural ,45637 ,45705,45705 , 16:22:28 
natural ,45627 ,45705,45705 , 16:22:31 
natural ,45616 ,45705,45705 , 16:22:34 
natural ,45612 ,45705,45705 , 16:22:37 
natural ,45625 ,45705,45705 , 16:22:39 
natural ,45618 ,45705,45705 , 16:22:42 
natural ,45618 ,45705,45705 , 16:22:45 
natural ,45618 ,45705,45705 , 16:22:48 
natural ,45622 ,45705,45705 , 16:22:50 
natural ,45618 ,45705,45705 , 16:22:53 
natural ,45625 ,45705,45705 , 16:22:55 
natural ,45635 ,45705,45705 , 16:22:58 
natural ,45645 ,45705,45705 , 16:23:01 
natural ,45645 ,45705,45705 , 16:23:04 
natural ,45649 ,45705,45705 , 16:23:06 
natural ,45646 ,45705,45705 , 16:23:09 
natural ,45640 ,45705,45705 , 16:23:12 
natural ,45640 ,45705,45705 , 16:23:15 
natural ,45649 ,45705,45705 , 16:23:18 
natural ,45649 ,45705,45705 , 16:23:20 
natural ,45655 ,45705,45705 , 16:23:23 
natural ,45655 ,45705,45705 , 16:23:26 
natural ,45655 ,45705,45705 , 16:23:29 
natural ,45661 ,45705,45705 , 16:23:31 
natural ,45664 ,45705,45705 , 16:23:34 
natural ,45678 ,45705,45705 , 16:23:37 
natural ,45681 ,45705,45705 , 16:23:39 
natural ,45678 ,45705,45705 , 16:23:42 
natural ,45674 ,45705,45705 , 16:23:45 
natural ,45674 ,45705,45705 , 16:23:48 
natural ,45674 ,45705,45705 , 16:23:51 
natural ,45674 ,45705,45705 , 16:23:53 
natural ,45672 ,45705,45705 , 16:23:56 
natural ,45668 ,45705,45705 , 16:23:59 
natural ,45668 ,45705,45705 , 16:24:02 
natural ,45668 ,45705,45705 , 16:24:04 
natural ,45668 ,45705,45705 , 16:24:07 
natural ,45668 ,45705,45705 , 16:24:09 
natural ,45674 ,45705,45705 , 16:24:12 
natural ,45674 ,45705,45705 , 16:24:15 
natural ,45674 ,45705,45705 , 16:24:18 
natural ,45674 ,45705,45705 , 16:24:20 
DOWN    ,45674 ,45705,45704 , 16:24:23 
DOWN    ,45674 ,45705,45704 , 16:24:26 
DOWN    ,45674 ,45705,45704 , 16:24:29 
DOWN    ,45674 ,45705,45704 , 16:24:31 
natural ,45674 ,45704,45704 , 16:24:35 
natural ,45674 ,45704,45704 , 16:24:38 
natural ,45670 ,45704,45704 , 16:24:41 
natural ,45667 ,45704,45704 , 16:24:43 
natural ,45661 ,45704,45704 , 16:24:46 
natural ,45661 ,45704,45704 , 16:24:49 
natural ,45661 ,45704,45704 , 16:24:52 
natural ,45661 ,45704,45704 , 16:24:55 
natural ,45661 ,45704,45704 , 16:24:57 
natural ,45661 ,45704,45704 , 16:25:00 
natural ,45661 ,45704,45704 , 16:25:03 
natural ,45655 ,45704,45704 , 16:25:05 
natural ,45650 ,45704,45704 , 16:25:08 
natural ,45650 ,45704,45704 , 16:25:10 
natural ,45650 ,45704,45704 , 16:25:13 
natural ,45642 ,45704,45704 , 16:25:15 
natural ,45637 ,45704,45704 , 16:25:18 
natural ,45625 ,45704,45704 , 16:25:20 
natural ,45622 ,45704,45704 , 16:25:23 
natural ,45621 ,45704,45704 , 16:25:26 
natural ,45621 ,45704,45704 , 16:25:28 
natural ,45620 ,45704,45704 , 16:25:31 
natural ,45619 ,45704,45704 , 16:25:34 
DOWN    ,45597 ,45704,45703 , 16:25:37 
natural ,45599 ,45703,45703 , 16:25:39 
natural ,45599 ,45703,45703 , 16:25:42 
natural ,45607 ,45703,45703 , 16:25:45 
natural ,45603 ,45703,45703 , 16:25:48 
DOWN    ,45603 ,45703,45702 , 16:25:50 
natural ,45603 ,45702,45702 , 16:25:53 
natural ,45597 ,45702,45702 , 16:25:56 
natural ,45593 ,45702,45702 , 16:25:59 
natural ,45597 ,45702,45702 , 16:26:01 
natural ,45600 ,45702,45702 , 16:26:04 
natural ,45600 ,45702,45702 , 16:26:07 
natural ,45600 ,45702,45702 , 16:26:09 
DOWN    ,45600 ,45702,45701 , 16:26:12 
natural ,45598 ,45701,45701 , 16:26:15 
natural ,45595 ,45701,45701 , 16:26:18 
natural ,45585 ,45701,45701 , 16:26:20 
natural ,45585 ,45701,45701 , 16:26:23 
natural ,45577 ,45701,45701 , 16:26:26 
DOWN    ,45558 ,45701,45700 , 16:26:29 
natural ,45581 ,45700,45700 , 16:26:31 
natural ,45578 ,45700,45700 , 16:26:34 
natural ,45583 ,45700,45700 , 16:26:37 
natural ,45583 ,45700,45700 , 16:26:40 
natural ,45583 ,45700,45700 , 16:26:42 
DOWN    ,45578 ,45700,45699 , 16:26:45 
DOWN    ,45574 ,45700,45699 , 16:26:48 
natural ,45577 ,45699,45699 , 16:26:51 
natural ,45577 ,45699,45699 , 16:26:54 
natural ,45579 ,45699,45699 , 16:26:56 
natural ,45581 ,45699,45699 , 16:26:59 
natural ,45595 ,45699,45699 , 16:27:02 
natural ,45582 ,45699,45699 , 16:27:04 
natural ,45581 ,45699,45699 , 16:27:07 
DOWN    ,45584 ,45699,45698 , 16:27:10 
DOWN    ,45581 ,45699,45698 , 16:27:13 
natural ,45582 ,45698,45698 , 16:27:15 
natural ,45589 ,45698,45698 , 16:27:18 
natural ,45586 ,45698,45698 , 16:27:21 
natural ,45603 ,45698,45698 , 16:27:23 
natural ,45610 ,45698,45698 , 16:27:26 
natural ,45611 ,45698,45698 , 16:27:29 
natural ,45611 ,45698,45698 , 16:27:31 
natural ,45604 ,45698,45698 , 16:27:34 
natural ,45598 ,45698,45698 , 16:27:37 
natural ,45594 ,45698,45698 , 16:27:40 
natural ,45594 ,45698,45698 , 16:27:42 
DOWN    ,45598 ,45698,45697 , 16:27:45 
DOWN    ,45604 ,45698,45697 , 16:27:48 
DOWN    ,45610 ,45698,45697 , 16:27:51 
natural ,45611 ,45697,45697 , 16:27:53 
natural ,45617 ,45697,45697 , 16:27:56 
natural ,45617 ,45697,45697 , 16:27:59 
natural ,45612 ,45697,45697 , 16:28:02 
natural ,45612 ,45697,45697 , 16:28:04 
natural ,45608 ,45697,45697 , 16:28:07 
natural ,45606 ,45697,45697 , 16:28:10 
natural ,45605 ,45697,45697 , 16:28:13 
natural ,45605 ,45697,45697 , 16:28:15 
natural ,45605 ,45697,45697 , 16:28:18 
DOWN    ,45619 ,45697,45696 , 16:28:22 
DOWN    ,45624 ,45697,45696 , 16:28:25 
natural ,45624 ,45696,45696 , 16:28:27 
natural ,45623 ,45696,45696 , 16:28:30 
natural ,45623 ,45696,45696 , 16:28:33 
natural ,45615 ,45696,45696 , 16:28:36 
natural ,45615 ,45696,45696 , 16:28:39 
natural ,45616 ,45696,45696 , 16:28:41 
natural ,45621 ,45696,45696 , 16:28:44 
natural ,45625 ,45696,45696 , 16:28:46 
natural ,45633 ,45696,45696 , 16:28:49 
natural ,45633 ,45696,45696 , 16:28:52 
natural ,45643 ,45696,45696 , 16:28:54 
natural ,45643 ,45696,45696 , 16:28:57 
natural ,45646 ,45696,45696 , 16:29:00 
natural ,45649 ,45696,45696 , 16:29:03 
natural ,45646 ,45696,45696 , 16:29:05 
natural ,45646 ,45696,45696 , 16:29:08 
natural ,45649 ,45696,45696 , 16:29:10 
natural ,45649 ,45696,45696 , 16:29:13 
natural ,45649 ,45696,45696 , 16:29:16 
natural ,45649 ,45696,45696 , 16:29:18 
natural ,45649 ,45696,45696 , 16:29:21 
natural ,45649 ,45696,45696 , 16:29:24 
natural ,45646 ,45696,45696 , 16:29:26 
natural ,45646 ,45696,45696 , 16:29:29 
natural ,45646 ,45696,45696 , 16:29:32 
natural ,45646 ,45696,45696 , 16:29:34 
natural ,45646 ,45696,45696 , 16:29:37 
DOWN    ,45633 ,45696,45695 , 16:29:40 
DOWN    ,45633 ,45696,45695 , 16:29:43 
natural ,45631 ,45695,45695 , 16:29:45 
natural ,45631 ,45695,45695 , 16:29:48 
natural ,45631 ,45695,45695 , 16:29:51 
natural ,45631 ,45695,45695 , 16:29:54 
natural ,45631 ,45695,45695 , 16:29:56 
DOWN    ,45638 ,45695,45694 , 16:29:59 
DOWN    ,45643 ,45695,45694 , 16:30:02 
natural ,45641 ,45694,45694 , 16:30:04 
natural ,45635 ,45694,45694 , 16:30:07 
natural ,45641 ,45694,45694 , 16:30:10 
natural ,45664 ,45694,45694 , 16:30:12 
natural ,45649 ,45694,45694 , 16:30:15 
DOWN    ,45649 ,45694,45693 , 16:30:18 
DOWN    ,45656 ,45694,45693 , 16:30:21 
natural ,45658 ,45693,45693 , 16:30:23 
natural ,45655 ,45693,45693 , 16:30:26 
natural ,45650 ,45693,45693 , 16:30:28 
natural ,45674 ,45693,45693 , 16:30:31 
natural ,45665 ,45693,45693 , 16:30:34 
natural ,45673 ,45693,45693 , 16:30:36 
DOWN    ,45672 ,45693,45692 , 16:30:39 
DOWN    ,45673 ,45693,45692 , 16:30:42 
DOWN    ,45673 ,45693,45692 , 16:30:45 
natural ,45673 ,45692,45692 , 16:30:48 
natural ,45664 ,45692,45692 , 16:30:51 
natural ,45658 ,45692,45692 , 16:30:53 
natural ,45660 ,45692,45692 , 16:30:56 
natural ,45671 ,45692,45692 , 16:30:58 
natural ,45665 ,45692,45692 , 16:31:01 
natural ,45665 ,45692,45692 , 16:31:04 
natural ,45661 ,45692,45692 , 16:31:07 
DOWN    ,45646 ,45692,45691 , 16:31:09 
DOWN    ,45639 ,45692,45691 , 16:31:12 
natural ,45644 ,45691,45691 , 16:31:15 
natural ,45636 ,45691,45691 , 16:31:18 
natural ,45636 ,45691,45691 , 16:31:20 
natural ,45636 ,45691,45691 , 16:31:23 
DOWN    ,45637 ,45691,45690 , 16:31:25 
DOWN    ,45636 ,45691,45690 , 16:31:28 
natural ,45625 ,45690,45690 , 16:31:31 
natural ,45625 ,45690,45690 , 16:31:35 
natural ,45625 ,45690,45690 , 16:31:37 
DOWN    ,45624 ,45690,45689 , 16:31:40 
natural ,45608 ,45689,45689 , 16:31:43 
natural ,45598 ,45689,45689 , 16:31:45 
natural ,45595 ,45689,45689 , 16:31:48 
DOWN    ,45591 ,45689,45688 , 16:31:51 
natural ,45585 ,45688,45688 , 16:31:53 
natural ,45581 ,45688,45688 , 16:31:56 
DOWN    ,45571 ,45688,45687 , 16:31:59 
natural ,45575 ,45687,45687 , 16:32:02 
natural ,45573 ,45687,45687 , 16:32:05 
natural ,45579 ,45687,45687 , 16:32:07 
natural ,45579 ,45686,45686 , 16:32:10 
natural ,45578 ,45686,45686 , 16:32:12 
natural ,45578 ,45686,45686 , 16:32:15 
DOWN    ,45576 ,45686,45685 , 16:32:17 
natural ,45582 ,45685,45685 , 16:32:20 
natural ,45582 ,45685,45685 , 16:32:22 
DOWN    ,45582 ,45685,45684 , 16:32:25 
natural ,45580 ,45684,45684 , 16:32:28 
natural ,45572 ,45684,45684 , 16:32:30 
natural ,45581 ,45684,45684 , 16:32:33 
natural ,45580 ,45683,45683 , 16:32:35 
natural ,45573 ,45683,45683 , 16:32:38 
natural ,45574 ,45683,45683 , 16:32:41 
DOWN    ,45581 ,45683,45682 , 16:32:44 
natural ,45580 ,45682,45682 , 16:32:46 
natural ,45575 ,45682,45682 , 16:32:49 
natural ,45565 ,45682,45682 , 16:32:52 
DOWN    ,45573 ,45682,45681 , 16:32:54 
