40841.1,41001.177,41101.736,40966.162,23:00:00
40854.36,40998.973,41101.486,40966.113,23:00:02
40878.67,40996.928,41101.264,40966.089,23:00:05
40883.998,40994.932,41101.054,40966.079,23:00:07
40874.003,40992.872,41100.815,40966.052,23:00:09
40854.369,40990.576,41100.536,40965.991,23:00:12
40854.978,40988.531,41100.298,40965.931,23:00:15
40860.951,40986.518,41100.048,40965.878,23:00:17
40886.367,40984.747,41099.861,40965.85,23:00:19
40892.007,40983.032,41099.676,40965.829,23:00:22
40878.727,40981.191,41099.453,40965.798,23:00:24
40898.98,40979.623,41099.286,40965.787,23:00:27
40912.768,40978.25,41099.153,40965.784,23:00:29
40942.48,40977.23,41099.085,40965.819,23:00:32
40951.27,40976.323,41099.008,40965.873,23:00:34
40924.012,40975.103,41098.863,40965.891,23:00:37
40910.684,40973.779,41098.654,40965.892,23:00:39
40915.42,40972.612,41098.463,40965.882,23:00:42
40919.54,40971.536,41098.282,40965.87,23:00:44
40919.54,40970.551,41098.109,40965.844,23:00:47
40923.986,40969.633,41097.948,40965.836,23:00:49
40908.008,40968.375,41097.746,40965.796,23:00:52
40899.19,40967.074,41097.53,40965.746,23:00:54
40894.003,40965.605,41097.303,40965.69,23:00:56
40899.196,40964.386,41097.076,40965.644,23:00:59
40911.09,40963.312,41096.889,40965.622,23:01:02
40928.007,40962.423,41096.754,40965.612,23:01:04
40937.39,40961.617,41096.637,40965.61,23:01:07
40939.021,40960.859,41096.51,40965.623,23:01:09
40945.452,40960.114,41096.419,40965.64,23:01:12
40941.96,40959.379,41096.319,40965.653,23:01:14
40942.03,40958.579,41096.199,40965.666,23:01:17
40955.592,40957.831,41096.109,40965.695,23:01:20
40965.72,40957.108,41096.061,40965.748,23:01:22
40947.201,40956.228,41095.971,40965.789,23:01:25
40951.171,40955.34,41095.887,40965.833,23:01:27
40960.911,40954.589,41095.819,40965.889,23:01:30
40937.099,40953.584,41095.692,40965.92,23:01:32
40955.982,40952.64,41095.599,40965.987,23:01:35
40958.623,40951.873,41095.512,40966.058,23:01:37
40926.418,40950.777,41095.359,40966.082,23:01:40
40926.825,40949.744,41095.208,40966.113,23:01:42
40930.926,40948.843,41095.101,40966.143,23:01:45
40943.741,40948.06,41095.02,40966.185,23:01:47
40942.005,40947.28,41094.938,40966.229,23:01:50
40944.451,40946.567,41094.839,40966.282,23:01:52
40946.502,40945.852,41094.735,40966.338,23:01:55
40946.501,40945.138,41094.637,40966.407,23:01:57
40960.918,40944.536,41094.569,40966.494,23:02:00
40960.915,40943.585,41094.496,40966.583,23:02:02
40960.911,40942.634,41094.423,40966.691,23:02:05
40960.911,40941.863,41094.351,40966.8,23:02:07
40968.622,40941.111,41094.297,40966.912,23:02:10
40951.683,40940.189,41094.166,40967.006,23:02:12
40963.722,40939.575,41094.051,40967.121,23:02:15
40955.971,40938.874,41093.904,40967.222,23:02:17
40953.921,40938.154,41093.726,40967.324,23:02:20
40960.722,40937.612,41093.553,40967.428,23:02:22
40966.411,40937.296,41093.379,40967.557,23:02:25
40957.731,40936.832,41093.193,40967.676,23:02:27
40962.36,40936.504,41093.012,40967.802,23:02:30
40975.789,40936.22,41092.867,40967.946,23:02:32
40973.992,40935.96,41092.722,40968.086,23:02:35
40958.707,40935.567,41092.539,40968.179,23:02:37
40963.987,40935.214,41092.374,40968.278,23:02:39
40963.984,40934.88,41092.199,40968.369,23:02:42
40970.549,40934.496,41092.05,40968.485,23:02:44
40953.944,40934.057,41091.849,40968.567,23:02:47
40923.156,40933.355,41091.571,40968.621,23:02:49
40917.305,40932.595,41091.256,40968.69,23:02:52
40934.282,40932.004,41090.959,40968.782,23:02:55
40921.106,40931.29,41090.62,40968.857,23:02:57
40921.511,40930.462,41090.288,40968.932,23:02:59
40934.28,40929.809,41089.971,40969.017,23:03:02
40936.909,40929.267,41089.638,40969.098,23:03:04
40939.95,40928.846,41089.318,40969.175,23:03:07
40938.009,40928.466,41088.998,40969.251,23:03:09
40934.311,40927.84,41088.649,40969.326,23:03:12
40933.188,40927.311,41088.303,40969.395,23:03:14
40902.251,40926.431,41087.855,40969.436,23:03:17
40902.378,40925.715,41087.397,40969.476,23:03:19
40896.874,40925.006,41086.951,40969.51,23:03:22
40887.788,40924.36,41086.478,40969.542,23:03:24
40880.98,40923.707,41085.981,40969.566,23:03:27
40871.104,40922.938,41085.459,40969.577,23:03:30
40891.733,40922.514,41084.988,40969.604,23:03:32
40891.734,40922.127,41084.517,40969.625,23:03:35
40891.733,40921.921,41084.047,40969.666,23:03:37
40895.13,40921.813,41083.57,40969.713,23:03:40
40900.503,40921.798,41083.107,40969.764,23:03:42
40888.016,40921.678,41082.613,40969.799,23:03:45
40888.016,40921.545,41082.118,40969.841,23:03:47
40888.015,40921.47,41081.593,40969.884,23:03:49
40888.014,40921.373,41081.066,40969.927,23:03:52
40894.906,40921.302,41080.579,40969.983,23:03:54
40894.908,40921.152,41080.095,40970.048,23:03:57
40889.007,40921.238,41079.609,40970.115,23:03:59
40890.001,40921.689,41079.131,40970.179,23:04:02
40890.003,40922.007,41078.653,40970.204,23:04:04
40871.739,40922.378,41078.129,40970.179,23:04:07
40880.001,40922.767,41077.62,40970.17,23:04:09
40880.003,40923.024,41077.11,40970.16,23:04:12
40864.906,40922.886,41076.533,40970.127,23:04:14
40861.146,40922.657,41075.957,40970.081,23:04:17
40861.143,40922.529,41075.374,40970.035,23:04:19
40864.965,40922.635,41074.79,40969.998,23:04:22
40873.163,40922.817,41074.223,40969.972,23:04:24
40866.004,40922.867,41073.638,40969.925,23:04:27
40868.756,40922.691,41073.062,40969.872,23:04:29
40868.757,40922.459,41072.487,40969.83,23:04:32
40868.756,40922.359,41071.911,40969.762,23:04:34
40866.019,40922.029,41071.329,40969.691,23:04:37
40855.003,40921.452,41070.706,40969.601,23:04:39
40855.002,40920.577,41070.084,40969.524,23:04:42
40855.002,40919.614,41069.448,40969.468,23:04:45
40855.005,40918.924,41068.811,40969.418,23:04:47
40852.005,40918.337,41068.166,40969.362,23:04:50
40852.003,40917.703,41067.541,40969.355,23:04:52
40876.821,40917.276,41066.969,40969.391,23:04:55
40936.914,40917.45,41066.538,40969.502,23:04:57
40954.001,40917.75,41066.146,40969.641,23:05:00
40945.629,40918.126,41065.728,40969.771,23:05:02
40929.13,40918.425,41065.23,40969.893,23:05:05
40930.09,40918.786,41064.736,40970.03,23:05:07
40920.452,40918.999,41064.222,40970.147,23:05:10
40902.007,40918.908,41063.652,40970.232,23:05:12
40888.768,40918.516,41063.049,40970.318,23:05:15
40888.289,40918.025,41062.404,40970.403,23:05:17
40876.837,40917.403,41061.691,40970.472,23:05:20
40876.837,40916.717,41060.981,40970.543,23:05:22
40920.01,40916.497,41060.376,40970.674,23:05:25
40941.09,40916.488,41059.804,40970.832,23:05:27
40948.674,40916.419,41059.214,40970.99,23:05:30
40936.746,40916.129,41058.6,40971.131,23:05:32
40931.425,40915.971,41057.96,40971.275,23:05:35
40921.57,40915.675,41057.319,40971.405,23:05:37
40915.819,40915.224,41056.666,40971.536,23:05:40
40930.112,40915.154,41056.066,40971.688,23:05:42
40935.151,40914.946,41055.479,40971.855,23:05:45
40934.6,40914.706,41054.906,40972.02,23:05:47
40936.272,40914.804,41054.338,40972.19,23:05:50
40941.098,40914.947,41053.791,40972.359,23:05:52
40981.791,40915.456,41053.359,40972.539,23:05:55
40981.099,40915.829,41052.925,40972.721,23:05:57
40988.761,40916.297,41052.493,40972.904,23:06:00
40988.761,40916.74,41052.043,40973.078,23:06:02
40984.236,40917.117,41051.614,40973.26,23:06:04
40991.09,40917.563,41051.205,40973.441,23:06:07
41007.947,40918.033,41050.838,40973.652,23:06:10
41007.942,40918.504,41050.463,40973.933,23:06:12
41009.972,40918.994,41050.111,40974.211,23:06:15
41018.874,40919.574,41049.749,40974.526,23:06:17
41031.09,40920.199,41049.429,40974.865,23:06:19
41033.992,40921.022,41049.128,40975.199,23:06:22
41020.083,40921.585,41048.801,40975.495,23:06:25
41005.991,40922.085,41048.443,40975.793,23:06:27
41008.89,40922.635,41048.092,40976.093,23:06:30
41011.981,40923.148,41047.746,40976.398,23:06:33
41006.01,40923.544,41047.371,40976.695,23:06:35
41001.11,40923.978,41046.973,40977.006,23:06:38
41006.22,40924.416,41046.588,40977.313,23:06:40
41009.995,40924.758,41046.216,40977.612,23:06:43
41006.347,40925.082,41045.854,40977.916,23:06:45
41027.494,40925.77,41045.531,40978.254,23:06:48
41035.653,40926.486,41045.224,40978.605,23:06:50
41027.138,40927.118,41044.914,40978.952,23:06:53
41027.136,40927.684,41044.591,40979.294,23:06:56
41025.088,40928.395,41044.263,40979.638,23:06:58
41039.843,40929.562,41043.972,40979.991,23:07:01
41036.166,40930.751,41043.581,40980.348,23:07:03
41028.001,40931.688,41043.137,40980.687,23:07:06
41028.007,40932.757,41042.676,40981.025,23:07:08
41024.007,40933.782,41042.208,40981.348,23:07:11
41014.727,40934.586,41041.695,40981.665,23:07:13
41026.336,40935.48,41041.211,40981.995,23:07:15
41026.337,40936.344,41040.719,40982.317,23:07:18
41026.338,40937.228,41040.215,40982.63,23:07:20
41026.338,40938.148,41039.703,40982.927,23:07:23
41026.34,40939.079,41039.178,40983.212,23:07:25
41011.109,40940.168,41038.576,40983.477,23:07:28
41008.009,40941.224,41037.946,40983.739,23:07:30
41021.341,40942.469,41037.333,40984.062,23:07:33
41027.411,40943.865,41036.723,40984.389,23:07:36
41027.416,40945.33,41036.113,40984.713,23:07:38
41021.709,40946.836,41035.45,40985.033,23:07:41
41021.701,40948.135,41034.804,40985.357,23:07:43
41011.109,40949.329,41034.121,40985.668,23:07:46
41007.609,40950.488,41033.435,40986.002,23:07:48
41004.639,40951.583,41032.732,40986.341,23:07:51
41002.53,40952.603,41032.059,40986.678,23:07:53
41005.898,40953.782,41031.394,40987.014,23:07:56
41000.008,40954.902,41030.715,40987.321,23:07:58
