42737.56,42742.444,42710.403,42711.186,42727.468,03:01:39
42737.56,03:01:39
42737.99,42743.387,42710.511,42711.144,42727.458,03:01:41
42737.99,03:01:41,0.001%
42737.991,42742.979,42710.643,42711.101,42727.451,03:01:44
42737.991,03:01:44
42740.531,42743.879,42710.8,42711.064,42727.447,03:01:46
42740.531,03:01:46,0.006%
42740.532,42743.553,42710.958,42711.028,42727.447,03:01:49
42740.532,03:01:49
42734.609,42731.492,42711.056,42710.976,42727.449,03:01:51
42734.609,03:01:51,-0.014%
42732.458,42730.314,42711.169,42710.919,42727.449,03:01:54
42732.458,03:01:54
42732.451,42732.597,42711.296,42710.863,42727.451,03:01:56
42732.451,03:01:56,-0.0%
42732.451,42735.19,42711.41,42710.806,42727.46,03:01:59
42732.451,03:01:59
42732.451,42734.996,42711.523,42710.749,42727.471,03:02:01
42732.451,03:02:01,0.0%
42732.451,42734.948,42711.637,42710.722,42727.477,03:02:04
42732.451,03:02:04
42736.15,42738.731,42711.787,42710.704,42727.484,03:02:06
42736.15,03:02:06,0.009%
42738.01,42736.508,42711.987,42710.691,42727.494,03:02:09
42738.01,03:02:09
42740.53,42743.803,42712.213,42710.673,42727.507,03:02:11
42740.53,03:02:11,0.006%
42740.53,42741.247,42712.438,42710.655,42727.521,03:02:14
42740.53,03:02:14
42740.53,42743.787,42712.663,42710.636,42727.534,03:02:16
42740.53,03:02:16,0.0%
42741.67,42743.608,42712.933,42710.621,42727.548,03:02:19
42741.67,03:02:19
42746.13,42747.419,42713.247,42710.625,42727.569,03:02:21
42746.13,03:02:21,0.01%
42746.822,42747.623,42713.568,42710.631,42727.587,03:02:24
42746.822,03:02:24
42746.822,42748.025,42713.888,42710.637,42727.606,03:02:26
42746.822,03:02:26,0.0%
42746.821,42750.53,42714.209,42710.643,42727.624,03:02:29
42746.821,03:02:29
42748.99,42751.491,42714.552,42710.654,42727.645,03:02:31
42748.99,03:02:31,0.005%
42748.99,42751.446,42714.894,42710.665,42727.656,03:02:34
42748.99,03:02:34
42748.99,42750.332,42715.237,42710.716,42727.675,03:02:37
42748.99,03:02:37,0.0%
42748.993,42748.373,42715.58,42710.783,42727.696,03:02:39
42748.993,03:02:39
42748.569,42745.383,42715.918,42710.802,42727.716,03:02:41
42748.569,03:02:41,-0.001%
42744.009,42741.334,42716.238,42710.802,42727.73,03:02:44
42744.009,03:02:44
42744.007,42741.988,42716.638,42710.802,42727.752,03:02:46
42744.007,03:02:46,-0.0%
42744.006,42742.608,42717.038,42710.802,42727.775,03:02:49
42744.006,03:02:49
42744.007,42742.568,42717.438,42710.802,42727.795,03:02:51
42744.007,03:02:51,0.0%
42744.006,42742.566,42717.798,42710.802,42727.816,03:02:54
42744.006,03:02:54
42744.006,42742.587,42718.158,42710.816,42727.836,03:02:56
42744.006,03:02:56,0.0%
42744.006,42742.58,42718.519,42710.829,42727.857,03:02:59
42744.006,03:02:59
42744.007,42742.341,42718.879,42710.843,42727.877,03:03:02
42744.007,03:03:02,0.0%
42744.008,42742.187,42719.239,42710.857,42727.898,03:03:04
42744.008,03:03:04
42744.007,42742.271,42719.599,42710.866,42727.915,03:03:07
42744.007,03:03:07,-0.0%
42744.008,42741.899,42719.959,42710.874,42727.933,03:03:09
42744.008,03:03:09
42738.028,42736.759,42720.259,42710.859,42727.943,03:03:12
42738.028,03:03:12,-0.014%
42738.027,42737.028,42720.56,42710.844,42727.95,03:03:14
42738.027,03:03:14
42737.599,42735.972,42720.856,42710.828,42727.947,03:03:17
42737.599,03:03:17,-0.001%
42737.399,42735.875,42721.083,42710.812,42727.942,03:03:19
42737.399,03:03:19
42737.399,42735.519,42721.309,42710.795,42727.937,03:03:22
42737.399,03:03:22,0.0%
42732.528,42730.329,42721.487,42710.766,42727.926,03:03:24
42732.528,03:03:24
42734.66,42737.423,42721.686,42710.743,42727.917,03:03:27
42734.66,03:03:27,0.005%
42734.67,42731.459,42721.93,42710.73,42727.912,03:03:29
42734.67,03:03:29
42731.109,42729.06,42722.139,42710.715,42727.916,03:03:32
42731.109,03:03:32,-0.008%
42726.85,42720.948,42722.305,42710.69,42727.913,03:03:35
42726.85,03:03:35
42724.389,42720.141,42722.469,42710.658,42727.903,03:03:37
42724.389,03:03:37,-0.006%
42724.025,42722.621,42722.629,42710.637,42727.885,03:03:40
42724.025,03:03:40
42714.065,42715.316,42722.69,42710.591,42727.855,03:03:42
42714.065,03:03:42,-0.023%
42711.109,42707.725,42722.653,42710.538,42727.821,03:03:45
42711.109,03:03:45
42711.109,42708.603,42722.617,42710.5,42727.786,03:03:47
42711.109,03:03:47,0.0%
42711.109,42707.237,42722.648,42710.463,42727.751,03:03:50
42711.109,03:03:50
42711.109,42707.546,42722.679,42710.426,42727.717,03:03:52
42711.109,03:03:52,0.0%
42711.102,42712.606,42722.681,42710.378,42727.682,03:03:55
42711.102,03:03:55
42711.104,42710.812,42722.683,42710.329,42727.648,03:03:57
42711.104,03:03:57,0.0%
42719.61,42720.468,42722.889,42710.307,42727.624,03:04:00
42719.61,03:04:00
42726.27,42731.352,42723.162,42710.302,42727.608,03:04:02
42726.27,03:04:02,0.016%
42734.33,42730.594,42723.505,42710.317,42727.603,03:04:05
42734.33,03:04:05
42734.008,42731.427,42723.972,42710.332,42727.605,03:04:07
42734.008,03:04:07,-0.001%
42734.009,42730.691,42724.438,42710.346,42727.61,03:04:10
42734.009,03:04:10
42734.003,42732.033,42724.909,42710.36,42727.624,03:04:12
42734.003,03:04:12,-0.0%
42734.009,42732.112,42725.449,42710.379,42727.639,03:04:15
42734.009,03:04:15
42728.969,42726.192,42725.923,42710.385,42727.648,03:04:17
42728.969,03:04:17,-0.012%
42728.969,42725.152,42726.444,42710.391,42727.652,03:04:20
42728.969,03:04:20
42728.967,42727.209,42726.934,42710.393,42727.652,03:04:22
42728.967,03:04:22,-0.0%
42714.008,42706.344,42727.219,42710.358,42727.621,03:04:25
42714.008,03:04:25
42711.1,42712.793,42727.419,42710.321,42727.587,03:04:28
42711.1,03:04:28,-0.007%
42713.02,42713.866,42727.583,42710.292,42727.558,03:04:30
42713.02,42716.202,42727.733,42710.264,42727.532,03:04:33
42712.599,42710.572,42727.859,42710.238,42727.511,03:04:35
42712.6,42710.469,42727.975,42710.213,42727.508,03:04:38
42712.599,42708.872,42728.041,42710.188,42727.51,03:04:40
42712.6,42709.516,42728.084,42710.162,42727.514,03:04:43
42711.119,42708.46,42728.095,42710.133,42727.515,03:04:45
42711.119,42708.51,42728.036,42710.118,42727.516,03:04:48
42711.119,42708.656,42727.977,42710.118,42727.517,03:04:51
42711.119,42709.411,42727.988,42710.129,42727.519,03:04:53
42711.113,42709.91,42727.999,42710.157,42727.52,03:04:56
42711.113,42710.548,42728.07,42710.185,42727.521,03:04:58
42711.127,42711.22,42728.142,42710.195,42727.523,03:05:01
42711.128,42711.072,42728.213,42710.205,42727.533,03:05:03
42711.127,42711.593,42728.224,42710.205,42727.535,03:05:06
42711.127,42711.393,42728.235,42710.205,42727.536,03:05:08
42711.991,42710.943,42728.175,42710.235,42727.526,03:05:11
42712.6,42712.763,42728.121,42710.265,42727.509,03:05:13
42712.6,42715.679,42728.067,42710.316,42727.493,03:05:16
42715.651,42715.904,42728.044,42710.377,42727.487,03:05:18
42715.652,42717.157,42728.02,42710.425,42727.474,03:05:21
42717.16,42719.555,42728.046,42710.476,42727.46,03:05:23
42717.16,42716.603,42728.072,42710.527,42727.464,03:05:26
42721.86,42718.817,42728.145,42710.56,42727.477,03:05:29
42721.859,42718.615,42728.218,42710.605,42727.487,03:05:31
42721.858,42717.366,42728.34,42710.644,42727.496,03:05:34
42721.859,42717.036,42728.461,42710.684,42727.504,03:05:37
42716.009,42714.759,42728.447,42710.696,42727.512,03:05:39
42716.008,42714.818,42728.427,42710.692,42727.513,03:05:42
42716.008,42713.702,42728.407,42710.687,42727.505,03:05:44
42716.007,42715.828,42728.257,42710.701,42727.498,03:05:47
42716.001,42716.358,42728.077,42710.726,42727.49,03:05:49
42716.001,42718.678,42727.861,42710.75,42727.48,03:05:52
42716.003,42714.991,42727.641,42710.775,42727.47,03:05:55
42716.003,42715.917,42727.421,42710.8,42727.46,03:05:57
42716.003,42716.875,42727.176,42710.843,42727.435,03:06:00
42716.003,42716.788,42726.931,42710.867,42727.41,03:06:02
42716.003,42716.939,42726.745,42710.892,42727.385,03:06:05
42716.003,42717.14,42726.58,42710.917,42727.36,03:06:07
42722.11,42725.588,42726.477,42710.956,42727.335,03:06:10
42727.6,42730.034,42726.428,42711.009,42727.313,03:06:12
42727.6,03:06:12
42729.998,42728.139,42726.404,42711.064,42727.293,03:06:15
42729.998,03:06:15,0.006%
42733.021,42735.786,42726.409,42711.127,42727.278,03:06:18
42733.021,03:06:18
42733.024,42733.937,42726.378,42711.19,42727.262,03:06:20
42733.024,03:06:20,0.0%
42733.023,42731.618,42726.328,42711.252,42727.247,03:06:23
42733.023,03:06:23
42733.023,42734.896,42726.253,42711.315,42727.231,03:06:25
42733.023,03:06:25,0.0%
42733.023,42733.379,42726.178,42711.377,42727.213,03:06:28
42733.023,03:06:28
42733.022,42734.105,42726.103,42711.44,42727.183,03:06:30
42733.022,03:06:30,-0.0%
42735.981,42738.472,42726.046,42711.51,42727.149,03:06:33
42735.981,03:06:33
42733.03,42727.608,42725.915,42711.572,42727.11,03:06:35
42733.03,03:06:35,-0.007%
42733.991,42736.034,42725.787,42711.637,42727.073,03:06:38
42733.991,03:06:38
42735.991,42733.503,42725.679,42711.707,42727.03,03:06:40
42735.991,03:06:40,0.005%
42744.0,42749.641,42725.65,42711.797,42726.995,03:06:43
42744.0,03:06:43
42744.7,42749.933,42725.607,42711.88,42726.961,03:06:46
42744.7,03:06:46,0.002%
42744.7,42750.229,42725.565,42711.962,42726.927,03:06:48
42744.7,03:06:48
42744.706,42745.364,42725.522,42712.045,42726.893,03:06:51
42744.706,03:06:51,0.0%
42744.7,42748.74,42725.479,42712.087,42726.859,03:06:53
42744.7,03:06:53
42744.7,42748.851,42725.44,42712.132,42726.824,03:06:56
42744.7,03:06:56,0.0%
42748.991,42752.497,42725.49,42712.215,42726.796,03:06:59
42748.991,03:06:59
42748.993,42751.766,42725.54,42712.297,42726.769,03:07:01
42748.993,03:07:01,0.0%
42744.719,42743.467,42725.547,42712.369,42726.749,03:07:04
42744.719,03:07:04
42742.007,42742.34,42725.527,42712.442,42726.725,03:07:06
42742.007,03:07:06,-0.006%
42741.58,42738.664,42725.503,42712.526,42726.716,03:07:09
42741.58,03:07:09
42740.361,42740.268,42725.466,42712.611,42726.705,03:07:11
42740.361,03:07:11,-0.003%
42747.56,42751.626,42725.502,42712.715,42726.705,03:07:14
42747.56,03:07:14
42747.991,42749.642,42725.542,42712.819,42726.705,03:07:16
42747.991,03:07:16,0.001%
42747.991,42751.672,42725.581,42712.924,42726.705,03:07:19
42747.991,03:07:19
42747.991,42751.818,42725.621,42713.029,42726.69,03:07:21
42747.991,03:07:21,0.0%
42749.971,42755.06,42725.681,42713.138,42726.675,03:07:24
42749.971,03:07:24
42750.04,42754.645,42725.801,42713.248,42726.661,03:07:27
42750.04,03:07:27,0.0%
42754.09,42757.57,42725.962,42713.346,42726.651,03:07:29
42754.09,03:07:29
42757.351,42758.171,42726.159,42713.452,42726.645,03:07:32
42757.351,03:07:32,0.008%
42757.35,42759.198,42726.359,42713.558,42726.637,03:07:34
42757.35,03:07:34
42757.352,42758.197,42726.558,42713.67,42726.628,03:07:37
42757.352,03:07:37,0.0%
42757.352,42758.248,42726.806,42713.789,42726.632,03:07:39
42757.352,03:07:39
42757.351,42758.682,42727.033,42713.917,42726.637,03:07:42
42757.351,42756.006,42727.26,42714.045,42726.636,03:07:44
42757.35,42759.018,42727.523,42714.173,42726.631,03:07:46
42757.35,42756.406,42727.828,42714.301,42726.626,03:07:49
42757.35,42759.046,42728.157,42714.441,42726.613,03:07:51
42757.35,42756.324,42728.49,42714.582,42726.607,03:07:54
42757.35,42758.855,42728.923,42714.734,42726.601,03:07:56
42757.351,42758.84,42729.386,42714.892,42726.597,03:07:59
42757.351,42756.548,42729.848,42715.052,42726.592,03:08:02
42757.35,42758.853,42730.311,42715.222,42726.609,03:08:04
42761.72,42764.627,42730.817,42715.406,42726.631,03:08:06
42763.96,42766.672,42731.345,42715.586,42726.656,03:08:10
42763.961,42767.215,42731.874,42715.765,42726.685,03:08:12
42765.271,42767.975,42732.33,42715.943,42726.715,03:08:15
42769.99,42773.586,42732.768,42716.112,42726.751,03:08:17
42769.99,42771.614,42733.124,42716.267,42726.781,03:08:20
42769.99,42773.237,42733.484,42716.417,42726.811,03:08:23
42769.99,42773.194,42733.844,42716.554,42726.849,03:08:25
42769.991,42772.893,42734.204,42716.684,42726.892,03:08:28
42763.969,42761.431,42734.503,42716.791,42726.93,03:08:31
42765.992,42768.492,42734.874,42716.903,42726.979,03:08:33
42765.992,42768.489,42735.244,42717.015,42727.028,03:08:36
42758.269,42756.515,42735.537,42717.108,42727.061,03:08:38
42758.266,42756.212,42735.979,42717.215,42727.094,03:08:41
42758.267,42758.65,42736.451,42717.322,42727.127,03:08:43
42758.261,42761.721,42736.903,42717.429,42727.188,03:08:46
42768.571,42771.034,42737.459,42717.561,42727.262,03:08:48
42766.44,42764.653,42737.997,42717.689,42727.334,03:08:51
42766.008,42763.652,42738.531,42717.815,42727.404,03:08:53
42760.0,42761.721,42739.005,42717.926,42727.468,03:08:56
42760.0,42761.788,42739.479,42718.037,42727.544,03:08:59
42761.501,42764.582,42739.983,42718.176,42727.619,03:09:01
42761.503,42762.994,42740.487,42718.314,42727.689,03:09:04
42761.501,42762.179,42740.991,42718.438,42727.76,03:09:06
42761.504,42762.499,42741.495,42718.567,42727.831,03:09:09
42761.506,42761.385,42741.999,42718.697,42727.906,03:09:11
42761.506,42761.406,42742.503,42718.84,42727.977,03:09:14
42757.36,42755.696,42742.965,42718.98,42728.043,03:09:16
42752.289,42749.664,42743.377,42719.108,42728.102,03:09:19
42752.289,42748.626,42743.788,42719.23,42728.156,03:09:21
42752.288,42750.513,42744.2,42719.322,42728.21,03:09:24
42753.71,42756.092,42744.617,42719.417,42728.265,03:09:26
42753.714,42754.49,42745.028,42719.512,42728.321,03:09:29
42753.713,42754.93,42745.439,42719.613,42728.371,03:09:31
42759.022,42758.349,42745.873,42719.727,42728.418,03:09:34
42759.023,42757.258,42746.307,42719.842,42728.466,03:09:36
42759.023,42757.183,42746.725,42719.987,42728.513,03:09:39
42759.023,42758.134,42747.144,42720.132,42728.56,03:09:41
42759.026,42757.516,42747.516,42720.288,42728.604,03:09:44
42759.026,42759.509,42747.887,42720.446,42728.648,03:09:47
42759.026,42759.516,42748.259,42720.604,42728.692,03:09:49
42759.648,42757.551,42748.637,42720.763,42728.736,03:09:52
42759.649,42755.873,42749.073,42720.922,42728.781,03:09:54
42759.647,42758.336,42749.51,42721.081,42728.826,03:09:57
42759.647,42758.422,42749.946,42721.24,42728.87,03:09:59
42754.009,42751.018,42750.326,42721.385,42728.899,03:10:02
42754.007,42751.023,42750.706,42721.535,42728.927,03:10:04
42754.006,42751.209,42751.086,42721.686,42728.956,03:10:07
42754.002,42754.289,42751.466,42721.836,42728.976,03:10:09
42757.73,42760.382,42751.883,42721.995,42728.999,03:10:12
42763.761,42765.974,42752.361,42722.17,42729.03,03:10:14
42765.991,42767.949,42752.861,42722.365,42729.056,03:10:17
42767.35,42771.734,42753.374,42722.563,42729.084,03:10:19
42773.99,42780.198,42753.954,42722.778,42729.12,03:10:22
42773.99,42779.869,42754.473,42722.993,42729.156,03:10:24
42773.99,42779.546,42754.937,42723.208,42729.192,03:10:27
42773.997,42775.471,42755.377,42723.443,42729.244,03:10:29
42773.993,42777.281,42755.787,42723.677,42729.294,03:10:32
42773.99,42779.464,42756.196,42723.911,42729.34,03:10:34
42773.99,42778.935,42756.606,42724.145,42729.379,03:10:37
42777.99,42782.646,42757.056,42724.376,42729.411,03:10:39
42777.99,42782.497,42757.505,42724.607,42729.444,03:10:42
42777.99,42780.163,42757.955,42724.839,42729.476,03:10:45
42777.99,42782.642,42758.375,42725.075,42729.509,03:10:47
42777.99,42782.673,42758.825,42725.312,42729.541,03:10:50
42777.99,42782.671,42759.265,42725.549,42729.566,03:10:52
42777.997,42779.654,42759.685,42725.786,42729.59,03:10:55
42777.997,42779.847,42760.025,42726.056,42729.62,03:10:57
42777.997,42779.948,42760.358,42726.336,42729.65,03:10:59
42777.997,42779.954,42760.691,42726.608,42729.68,03:11:02
42777.994,42780.68,42761.024,42726.88,42729.71,03:11:05
42777.99,42782.666,42761.356,42727.153,42729.74,03:11:08
42777.99,42782.865,42761.689,42727.431,42729.769,03:11:10
42778.99,42783.332,42761.989,42727.708,42729.807,03:11:13
42779.99,42783.952,42762.299,42727.983,42729.845,03:11:15
42781.99,42784.777,42762.672,42728.263,42729.883,03:11:18
42785.59,42786.897,42763.108,42728.532,42729.924,03:11:20
42788.23,42790.464,42763.574,42728.795,42729.967,03:11:23
42788.23,42790.688,42764.053,42729.054,42730.011,03:11:25
42789.42,42791.294,42764.472,42729.337,42730.05,03:11:28
42789.46,42792.402,42764.886,42729.631,42730.089,03:11:30
42789.71,42793.406,42765.304,42729.925,42730.129,03:11:33
42789.718,42788.405,42765.721,42730.208,42730.169,03:11:35
42789.719,42789.551,42766.118,42730.483,42730.208,03:11:38
42789.714,42789.899,42766.515,42730.757,42730.248,03:11:41
42789.711,42791.857,42766.871,42731.031,42730.288,03:11:43
42789.711,42791.937,42767.195,42731.306,42730.327,03:11:46
42789.71,42792.096,42767.518,42731.576,42730.367,03:11:48
42789.711,42791.852,42767.842,42731.821,42730.407,03:11:51
42789.71,42792.815,42768.166,42732.065,42730.446,03:11:53
42789.71,42792.91,42768.489,42732.324,42730.486,03:11:56
42789.71,42793.33,42768.813,42732.551,42730.526,03:11:58
42789.71,42793.316,42769.136,42732.76,42730.565,03:12:01
42789.99,42794.115,42769.463,42732.985,42730.613,03:12:04
42793.99,42795.68,42769.829,42733.267,42730.663,03:12:06
42793.99,42796.365,42770.196,42733.537,42730.712,03:12:09
42793.99,42796.922,42770.562,42733.777,42730.757,03:12:11
42793.99,42796.772,42770.928,42734.037,42730.802,03:12:14
42793.997,42794.549,42771.295,42734.282,42730.845,03:12:17
42793.997,42794.484,42771.661,42734.517,42730.889,03:12:19
42794.133,42796.726,42771.985,42734.752,42730.928,03:12:22
42799.92,42804.99,42772.345,42735.002,42730.975,03:12:24
42799.92,42801.845,42772.705,42735.281,42731.021,03:12:27
42795.69,42799.248,42773.009,42735.562,42731.062,03:12:29
42795.693,42798.069,42773.266,42735.843,42731.1,03:12:32
42797.18,42799.975,42773.538,42736.128,42731.135,03:12:34
42798.291,42799.874,42773.821,42736.394,42731.169,03:12:37
42798.293,42798.972,42774.104,42736.66,42731.196,03:12:39
42798.298,42797.878,42774.387,42736.926,42731.221,03:12:42
42796.009,42794.731,42774.707,42737.186,42731.244,03:12:44
42796.009,42794.947,42775.007,42737.436,42731.266,03:12:47
42790.0,42786.665,42775.247,42737.67,42731.282,03:12:50
42789.74,42786.039,42775.562,42737.902,42731.3,03:12:52
42782.449,42776.239,42775.804,42738.117,42731.31,03:12:55
42782.449,42776.834,42776.046,42738.326,42731.319,03:12:57
42782.44,42783.647,42776.288,42738.532,42731.336,03:13:00
42789.15,42792.119,42776.493,42738.752,42731.361,03:13:03
42789.73,42792.363,42776.726,42738.968,42731.387,03:13:05
42789.73,42792.54,42776.964,42739.182,42731.413,03:13:08
42781.108,42777.84,42777.175,42739.375,42731.428,03:13:10
42780.009,42774.133,42777.375,42739.565,42731.437,03:13:13
42785.29,42787.169,42777.613,42739.765,42731.453,03:13:15
42789.73,42792.253,42777.895,42739.969,42731.474,03:13:18
42789.731,42792.315,42778.177,42740.173,42731.491,03:13:20
42789.73,42792.411,42778.459,42740.373,42731.509,03:13:23
42789.731,42791.733,42778.742,42740.552,42731.526,03:13:26
42789.73,42791.749,42779.024,42740.731,42731.541,03:13:28
42789.73,42792.225,42779.348,42740.877,42731.556,03:13:31
42791.09,42794.301,42779.736,42741.027,42731.572,03:13:33
42791.091,42793.741,42780.124,42741.17,42731.596,03:13:36
42791.091,42794.051,42780.512,42741.313,42731.622,03:13:38
42792.041,42794.466,42780.895,42741.458,42731.652,03:13:40
42792.049,42791.892,42781.278,42741.603,42731.688,03:13:43
42788.71,42785.478,42781.628,42741.74,42731.721,03:13:45
42788.71,42784.607,42781.925,42741.897,42731.753,03:13:48
42781.109,42776.294,42782.146,42742.034,42731.777,03:13:50
42774.009,42768.989,42782.296,42742.144,42731.792,03:13:53
42774.009,42772.814,42782.446,42742.254,42731.808,03:13:55
42774.009,42772.626,42782.596,42742.365,42731.824,03:13:58
42771.109,42766.51,42782.716,42742.467,42731.849,03:14:00
42771.109,42769.491,42782.837,42742.57,42731.876,03:14:03
42771.1,42774.107,42782.952,42742.673,42731.92,03:14:05
42773.331,42774.806,42783.089,42742.781,42731.956,03:14:08
42772.429,42769.622,42783.216,42742.887,42731.993,03:14:10
42772.43,42769.747,42783.344,42742.993,42732.036,03:14:12
42765.294,42764.426,42783.457,42743.082,42732.07,03:14:15
42765.3,42763.126,42783.57,42743.17,42732.107,03:14:17
42762.007,42759.782,42783.65,42743.25,42732.136,03:14:20
42762.008,42759.493,42783.73,42743.337,42732.165,03:14:23
42762.009,42759.966,42783.773,42743.43,42732.194,03:14:25
42762.001,42764.111,42783.755,42743.523,42732.223,03:14:28
42762.002,42764.053,42783.715,42743.616,42732.252,03:14:30
42749.004,42747.014,42783.532,42743.677,42732.265,03:14:33
42749.002,42751.542,42783.282,42743.746,42732.277,03:14:35
42748.999,42747.391,42783.032,42743.82,42732.283,03:14:37
42744.747,42743.214,42782.74,42743.879,42732.283,03:14:40
42744.746,42743.205,42782.447,42743.938,42732.284,03:14:42
42744.747,42743.419,42782.155,42743.997,42732.284,03:14:45
42744.744,42743.66,42781.862,42744.056,42732.29,03:14:47
42749.67,42753.573,42781.619,42744.135,42732.302,03:14:50
42749.678,42747.984,42781.336,42744.214,42732.314,03:14:52
42749.678,42747.906,42781.053,42744.294,42732.326,03:14:55
42744.748,42743.392,42780.72,42744.361,42732.332,03:14:58
42744.747,42743.778,42780.388,42744.436,42732.338,03:15:00
42741.37,42738.128,42780.022,42744.502,42732.34,03:15:03
42732.499,42727.364,42779.567,42744.547,42732.328,03:15:05
42725.249,42723.2,42779.039,42744.573,42732.307,03:15:08
42724.46,42727.197,42778.504,42744.597,42732.285,03:15:10
42727.992,42729.742,42778.004,42744.63,42732.265,03:15:13
42732.48,42734.639,42777.549,42744.675,42732.25,03:15:16
42737.71,42741.954,42777.146,42744.732,42732.229,03:15:18
42739.53,42743.366,42776.761,42744.794,42732.211,03:15:20
42739.531,42742.917,42776.377,42744.856,42732.193,03:15:23
42739.531,42742.967,42775.982,42744.925,42732.175,03:15:26
42744.731,42747.656,42775.63,42745.027,42732.163,03:15:28
42748.561,42750.275,42775.295,42745.138,42732.164,03:15:31
42742.669,42741.682,42774.866,42745.235,42732.157,03:15:34
42745.76,42748.697,42774.441,42745.329,42732.155,03:15:36
42745.76,42749.285,42774.017,42745.424,42732.152,03:15:39
42745.761,42749.147,42773.58,42745.518,42732.149,03:15:41
42745.76,42748.872,42773.143,42745.612,42732.146,03:15:44
42745.76,42748.831,42772.704,42745.707,42732.143,03:15:46
42745.761,42748.299,42772.264,42745.801,42732.128,03:15:49
42745.767,42745.167,42771.825,42745.896,42732.113,03:15:51
42745.768,42744.691,42771.385,42745.99,42732.098,03:15:54
42736.018,42735.311,42770.848,42746.06,42732.07,03:15:56
42736.015,42736.654,42770.311,42746.13,42732.048,03:15:59
42736.012,42737.535,42769.774,42746.183,42732.028,03:16:02
42740.831,42744.261,42769.285,42746.249,42732.014,03:16:04
42740.83,42745.645,42768.797,42746.314,42732.0,03:16:07
42745.761,42748.371,42768.357,42746.391,42731.992,03:16:09
42745.761,42747.715,42767.918,42746.48,42731.985,03:16:12
42745.761,42747.358,42767.478,42746.569,42731.977,03:16:14
42745.763,42746.201,42767.036,42746.658,42731.969,03:16:17
42745.763,42746.639,42766.554,42746.752,42731.961,03:16:19
42749.67,42753.313,42766.11,42746.856,42731.958,03:16:22
42759.55,42763.493,42765.766,42746.985,42731.968,03:16:24
42759.553,42762.549,42765.422,42747.097,42731.977,03:16:27
42759.559,42757.792,42765.077,42747.209,42731.987,03:16:30
42759.56,42755.991,42764.733,42747.338,42731.996,03:16:32
42759.56,42756.635,42764.387,42747.467,42732.008,03:16:35
42755.68,42757.49,42763.945,42747.579,42732.015,03:16:37
42757.39,42758.934,42763.519,42747.695,42732.024,03:16:40
42758.531,42756.772,42763.148,42747.844,42732.029,03:16:42
42754.009,42751.047,42762.731,42747.982,42732.027,03:16:45
42754.009,42751.131,42762.299,42748.117,42732.026,03:16:48
42754.009,42751.151,42761.856,42748.283,42732.024,03:16:50
42754.009,42750.435,42761.414,42748.45,42732.021,03:16:53
42754.008,42751.9,42760.971,42748.618,42732.017,03:16:55
42744.228,42741.396,42760.453,42748.778,42732.001,03:16:58
42742.131,42742.718,42759.914,42748.93,42731.983,03:17:00
42742.13,42743.574,42759.435,42749.093,42731.965,03:17:03
42742.131,42743.155,42758.959,42749.248,42731.947,03:17:05
42742.131,42742.879,42758.556,42749.39,42731.93,03:17:08
