51684.081,51685.791,51602.096,51631.527,51640.374,51726.065,02:59:05
51684.081,51685.791,51602.151,51631.572,51640.391,51726.126,02:59:08
51684.088,51685.791,51602.208,51631.617,51640.409,51725.325,02:59:10
51682.56,51685.791,51602.273,51631.661,51640.425,51724.523,02:59:13
51674.649,51685.791,51602.326,51631.697,51640.441,51723.715,02:59:16
51674.64,51685.791,51602.379,51631.733,51640.457,51723.768,02:59:18
51674.64,51685.791,51602.432,51631.769,51640.474,51723.821,02:59:21
51674.641,51685.791,51602.492,51631.805,51640.49,51723.871,02:59:23
51674.64,51685.791,51602.552,51631.84,51640.507,51723.92,02:59:26
51674.64,51685.791,51602.612,51631.876,51640.526,51723.97,02:59:28
51674.64,51685.791,51602.671,51631.912,51640.545,51724.016,02:59:31
51674.64,51685.791,51602.731,51631.948,51640.565,51724.062,02:59:33
51674.64,51685.791,51602.791,51631.984,51640.584,51724.108,02:59:36
51674.64,51685.791,51602.85,51632.02,51640.604,51724.153,02:59:38
51674.65,51685.791,51602.91,51632.056,51640.623,51724.196,02:59:41
51674.65,51685.791,51602.97,51632.092,51640.642,51724.239,02:59:43
51676.94,51685.791,51603.033,51632.13,51640.663,51724.28,02:59:46
51676.945,51685.791,51603.097,51632.169,51640.683,51724.32,02:59:49
51676.945,51685.791,51603.16,51632.204,51640.703,51724.359,02:59:51
51676.946,51685.791,51603.224,51632.24,51640.723,51723.536,02:59:53
51676.946,51685.791,51603.287,51632.276,51640.739,51722.714,02:59:56
51676.945,51685.791,51603.351,51632.312,51640.755,51721.891,02:59:58
51676.945,51685.791,51603.414,51632.35,51640.771,51721.068,03:00:01
51676.94,51685.791,51603.478,51632.388,51640.787,51721.107,03:00:03
51681.064,51685.791,51603.567,51632.43,51640.805,51721.149,03:00:06
51678.076,51685.791,51603.64,51632.47,51640.821,51720.322,03:00:08
51682.61,51685.791,51603.72,51632.515,51640.84,51721.221,03:00:11
51684.081,51685.791,51603.803,51632.563,51640.858,51721.261,03:00:13
51684.08,51685.791,51603.886,51632.61,51640.879,51721.3,03:00:16
