43889.42,43886.49,43886.879,43880.493 ,00:00:00 
43893.27,43886.884,43887.383,43880.913 ,00:00:03 
43893.271,43887.278,43887.849,43881.332 ,00:00:05 
43890.009,43887.509,43888.072,43881.719 ,00:00:08 
43885.862,43887.533,43888.028,43882.064 ,00:00:11 
43885.272,43887.527,43888.065,43882.404 ,00:00:13 
43885.277,43887.522,43887.946,43882.646 ,00:00:16 
43885.27,43887.516,43887.955,43882.888 ,00:00:19 
43885.27,43887.511,43887.946,43883.129 ,00:00:21 
43885.27,43887.505,43887.922,43883.371 ,00:00:24 
43885.27,43887.5,43887.93,43883.613 ,00:00:26 
43885.27,43887.464,43887.911,43883.855 ,00:00:29 
43885.27,43887.428,43887.9,43884.068 ,00:00:32 
43888.91,43887.497,43887.986,43884.317 ,00:00:34 
43895.02,43887.872,43888.411,43884.627 ,00:00:37 
43895.021,43888.247,43888.914,43884.937 ,00:00:39 
43895.021,43888.622,43889.321,43885.248 ,00:00:42 
43895.021,43888.997,43889.724,43885.558 ,00:00:45 
43895.028,43889.372,43890.087,43885.823 ,00:00:47 
43895.022,43889.652,43890.35,43886.088 ,00:00:50 
43889.559,43889.659,43890.279,43886.284 ,00:00:52 
43889.551,43889.473,43890.061,43886.479 ,00:00:55 
43889.551,43889.287,43889.856,43886.674 ,00:00:57 
43889.551,43889.264,43889.922,43886.869 ,00:01:00 
43889.551,43889.449,43890.233,43887.064 ,00:01:02 
43889.553,43889.663,43890.48,43887.26 ,00:01:05 
43889.551,43889.876,43890.764,43887.455 ,00:01:07 
43889.556,43890.091,43890.847,43887.65 ,00:01:10 
43886.688,43890.162,43890.824,43887.806 ,00:01:12 
43886.688,43890.233,43890.802,43887.954 ,00:01:15 
43886.689,43890.304,43890.784,43888.102 ,00:01:17 
43886.688,43890.374,43890.766,43888.251 ,00:01:20 
43886.683,43890.445,43890.791,43888.399 ,00:01:22 
43886.68,43890.334,43890.7,43888.547 ,00:01:25 
43893.99,43890.282,43890.678,43888.769 ,00:01:27 
43893.99,43890.231,43890.632,43888.99 ,00:01:30 
43893.99,43890.179,43890.59,43889.211 ,00:01:32 
43893.998,43890.128,43890.487,43889.433 ,00:01:35 
43893.997,43890.076,43890.472,43889.654 ,00:01:37 
43893.997,43890.025,43890.389,43889.876 ,00:01:40 
43893.991,43890.247,43890.724,43890.097 ,00:01:42 
43893.991,43890.469,43890.985,43890.319 ,00:01:45 
43893.99,43890.691,43891.249,43890.54 ,00:01:48 
43893.991,43890.913,43891.474,43890.761 ,00:01:50 
43893.991,43891.135,43891.723,43890.983 ,00:01:53 
43893.991,43891.357,43891.958,43890.923 ,00:01:56 
